Device/Package xc7v2000tflg1925 8/18/2011 15:49:36,,,,,,,
,,,,,,,
Pin,Pin Name,Memory Byte Group,Bank,VCCAUX Group,Super Logic Region,I/O Type,No-Connect
J25,IO_25_VRP_18,NA,18,2,2,HP,NA
P29,IO_0_VRN_19,NA,19,2,2,HP,NA
M30,IO_L1P_T0_19,0,19,2,2,HP,NA
M31,IO_L1N_T0_19,0,19,2,2,HP,NA
L32,IO_L2P_T0_19,0,19,2,2,HP,NA
L33,IO_L2N_T0_19,0,19,2,2,HP,NA
N29,IO_L3P_T0_DQS_19,0,19,2,2,HP,NA
M29,IO_L3N_T0_DQS_19,0,19,2,2,HP,NA
N32,IO_L4P_T0_19,0,19,2,2,HP,NA
N33,IO_L4N_T0_19,0,19,2,2,HP,NA
L29,IO_L5P_T0_19,0,19,2,2,HP,NA
L30,IO_L5N_T0_19,0,19,2,2,HP,NA
N31,IO_L6P_T0_19,0,19,2,2,HP,NA
M32,IO_L6N_T0_VREF_19,0,19,2,2,HP,NA
D33,IO_L7P_T1_19,1,19,2,2,HP,NA
C33,IO_L7N_T1_19,1,19,2,2,HP,NA
G31,IO_L8P_T1_19,1,19,2,2,HP,NA
G32,IO_L8N_T1_19,1,19,2,2,HP,NA
C32,IO_L9P_T1_DQS_19,1,19,2,2,HP,NA
B32,IO_L9N_T1_DQS_19,1,19,2,2,HP,NA
F33,IO_L10P_T1_19,1,19,2,2,HP,NA
E33,IO_L10N_T1_19,1,19,2,2,HP,NA
F32,IO_L11P_T1_SRCC_19,1,19,2,2,HP,NA
E32,IO_L11N_T1_SRCC_19,1,19,2,2,HP,NA
E31,IO_L12P_T1_MRCC_19,1,19,2,2,HP,NA
D31,IO_L12N_T1_MRCC_19,1,19,2,2,HP,NA
D30,IO_L13P_T2_MRCC_19,2,19,2,2,HP,NA
C31,IO_L13N_T2_MRCC_19,2,19,2,2,HP,NA
F30,IO_L14P_T2_SRCC_19,2,19,2,2,HP,NA
E30,IO_L14N_T2_SRCC_19,2,19,2,2,HP,NA
A32,IO_L15P_T2_DQS_19,2,19,2,2,HP,NA
A33,IO_L15N_T2_DQS_19,2,19,2,2,HP,NA
B30,IO_L16P_T2_19,2,19,2,2,HP,NA
B31,IO_L16N_T2_19,2,19,2,2,HP,NA
A29,IO_L17P_T2_19,2,19,2,2,HP,NA
A30,IO_L17N_T2_19,2,19,2,2,HP,NA
C29,IO_L18P_T2_19,2,19,2,2,HP,NA
B29,IO_L18N_T2_19,2,19,2,2,HP,NA
H31,IO_L19P_T3_19,3,19,2,2,HP,NA
H32,IO_L19N_T3_VREF_19,3,19,2,2,HP,NA
J33,IO_L20P_T3_19,3,19,2,2,HP,NA
H33,IO_L20N_T3_19,3,19,2,2,HP,NA
K30,IO_L21P_T3_DQS_19,3,19,2,2,HP,NA
J30,IO_L21N_T3_DQS_19,3,19,2,2,HP,NA
K31,IO_L22P_T3_19,3,19,2,2,HP,NA
J31,IO_L22N_T3_19,3,19,2,2,HP,NA
K32,IO_L23P_T3_19,3,19,2,2,HP,NA
K33,IO_L23N_T3_19,3,19,2,2,HP,NA
H29,IO_L24P_T3_19,3,19,2,2,HP,NA
G30,IO_L24N_T3_19,3,19,2,2,HP,NA
J29,IO_25_VRP_19,NA,19,2,2,HP,NA
N34,IO_0_VRN_20,NA,20,3,3,HP,NA
P35,IO_L1P_T0_20,0,20,3,3,HP,NA
P36,IO_L1N_T0_20,0,20,3,3,HP,NA
N36,IO_L2P_T0_20,0,20,3,3,HP,NA
N37,IO_L2N_T0_20,0,20,3,3,HP,NA
T35,IO_L3P_T0_DQS_20,0,20,3,3,HP,NA
R35,IO_L3N_T0_DQS_20,0,20,3,3,HP,NA
N38,IO_L4P_T0_20,0,20,3,3,HP,NA
N39,IO_L4N_T0_20,0,20,3,3,HP,NA
R36,IO_L5P_T0_20,0,20,3,3,HP,NA
R37,IO_L5N_T0_20,0,20,3,3,HP,NA
M39,IO_L6P_T0_20,0,20,3,3,HP,NA
M40,IO_L6N_T0_VREF_20,0,20,3,3,HP,NA
T39,IO_L7P_T1_20,1,20,3,3,HP,NA
T40,IO_L7N_T1_20,1,20,3,3,HP,NA
N41,IO_L8P_T1_20,1,20,3,3,HP,NA
M41,IO_L8N_T1_20,1,20,3,3,HP,NA
T37,IO_L9P_T1_DQS_20,1,20,3,3,HP,NA
T38,IO_L9N_T1_DQS_20,1,20,3,3,HP,NA
P41,IO_L10P_T1_20,1,20,3,3,HP,NA
N42,IO_L10N_T1_20,1,20,3,3,HP,NA
P39,IO_L11P_T1_SRCC_20,1,20,3,3,HP,NA
P40,IO_L11N_T1_SRCC_20,1,20,3,3,HP,NA
R38,IO_L12P_T1_MRCC_20,1,20,3,3,HP,NA
P38,IO_L12N_T1_MRCC_20,1,20,3,3,HP,NA
R40,IO_L13P_T2_MRCC_20,2,20,3,3,HP,NA
R41,IO_L13N_T2_MRCC_20,2,20,3,3,HP,NA
T42,IO_L14P_T2_SRCC_20,2,20,3,3,HP,NA
R42,IO_L14N_T2_SRCC_20,2,20,3,3,HP,NA
P43,IO_L15P_T2_DQS_20,2,20,3,3,HP,NA
N43,IO_L15N_T2_DQS_20,2,20,3,3,HP,NA
T43,IO_L16P_T2_20,2,20,3,3,HP,NA
R43,IO_L16N_T2_20,2,20,3,3,HP,NA
P44,IO_L17P_T2_20,2,20,3,3,HP,NA
N44,IO_L17N_T2_20,2,20,3,3,HP,NA
U44,IO_L18P_T2_20,2,20,3,3,HP,NA
T44,IO_L18N_T2_20,2,20,3,3,HP,NA
T33,IO_L19P_T3_20,3,20,3,3,HP,NA
T34,IO_L19N_T3_VREF_20,3,20,3,3,HP,NA
P33,IO_L20P_T3_20,3,20,3,3,HP,NA
P34,IO_L20N_T3_20,3,20,3,3,HP,NA
R30,IO_L21P_T3_DQS_20,3,20,3,3,HP,NA
R31,IO_L21N_T3_DQS_20,3,20,3,3,HP,NA
R32,IO_L22P_T3_20,3,20,3,3,HP,NA
R33,IO_L22N_T3_20,3,20,3,3,HP,NA
T29,IO_L23P_T3_20,3,20,3,3,HP,NA
T30,IO_L23N_T3_20,3,20,3,3,HP,NA
P30,IO_L24P_T3_20,3,20,3,3,HP,NA
P31,IO_L24N_T3_20,3,20,3,3,HP,NA
T32,IO_25_VRP_20,NA,20,3,3,HP,NA
H34,IO_0_VRN_21,NA,21,3,3,HP,NA
G39,IO_L1P_T0_21,0,21,3,3,HP,NA
G40,IO_L1N_T0_21,0,21,3,3,HP,NA
G34,IO_L2P_T0_21,0,21,3,3,HP,NA
G35,IO_L2N_T0_21,0,21,3,3,HP,NA
J39,IO_L3P_T0_DQS_21,0,21,3,3,HP,NA
H39,IO_L3N_T0_DQS_21,0,21,3,3,HP,NA
G36,IO_L4P_T0_21,0,21,3,3,HP,NA
G37,IO_L4N_T0_21,0,21,3,3,HP,NA
J38,IO_L5P_T0_21,0,21,3,3,HP,NA
H38,IO_L5N_T0_21,0,21,3,3,HP,NA
H36,IO_L6P_T0_21,0,21,3,3,HP,NA
H37,IO_L6N_T0_VREF_21,0,21,3,3,HP,NA
G41,IO_L7P_T1_21,1,21,3,3,HP,NA
G42,IO_L7N_T1_21,1,21,3,3,HP,NA
L39,IO_L8P_T1_21,1,21,3,3,HP,NA
L40,IO_L8N_T1_21,1,21,3,3,HP,NA
H42,IO_L9P_T1_DQS_21,1,21,3,3,HP,NA
H43,IO_L9N_T1_DQS_21,1,21,3,3,HP,NA
L38,IO_L10P_T1_21,1,21,3,3,HP,NA
K38,IO_L10N_T1_21,1,21,3,3,HP,NA
J41,IO_L11P_T1_SRCC_21,1,21,3,3,HP,NA
H41,IO_L11N_T1_SRCC_21,1,21,3,3,HP,NA
K40,IO_L12P_T1_MRCC_21,1,21,3,3,HP,NA
J40,IO_L12N_T1_MRCC_21,1,21,3,3,HP,NA
M42,IO_L13P_T2_MRCC_21,2,21,3,3,HP,NA
L42,IO_L13N_T2_MRCC_21,2,21,3,3,HP,NA
K41,IO_L14P_T2_SRCC_21,2,21,3,3,HP,NA
K42,IO_L14N_T2_SRCC_21,2,21,3,3,HP,NA
L43,IO_L15P_T2_DQS_21,2,21,3,3,HP,NA
K43,IO_L15N_T2_DQS_21,2,21,3,3,HP,NA
H44,IO_L16P_T2_21,2,21,3,3,HP,NA
G44,IO_L16N_T2_21,2,21,3,3,HP,NA
M44,IO_L17P_T2_21,2,21,3,3,HP,NA
L44,IO_L17N_T2_21,2,21,3,3,HP,NA
J43,IO_L18P_T2_21,2,21,3,3,HP,NA
J44,IO_L18N_T2_21,2,21,3,3,HP,NA
K36,IO_L19P_T3_21,3,21,3,3,HP,NA
J36,IO_L19N_T3_VREF_21,3,21,3,3,HP,NA
L37,IO_L20P_T3_21,3,21,3,3,HP,NA
K37,IO_L20N_T3_21,3,21,3,3,HP,NA
M36,IO_L21P_T3_DQS_21,3,21,3,3,HP,NA
M37,IO_L21N_T3_DQS_21,3,21,3,3,HP,NA
J34,IO_L22P_T3_21,3,21,3,3,HP,NA
J35,IO_L22N_T3_21,3,21,3,3,HP,NA
L34,IO_L23P_T3_21,3,21,3,3,HP,NA
L35,IO_L23N_T3_21,3,21,3,3,HP,NA
M34,IO_L24P_T3_21,3,21,3,3,HP,NA
M35,IO_L24N_T3_21,3,21,3,3,HP,NA
K35,IO_25_VRP_21,NA,21,3,3,HP,NA
F34,IO_0_VRN_22,NA,22,3,3,HP,NA
B35,IO_L1P_T0_22,0,22,3,3,HP,NA
A35,IO_L1N_T0_22,0,22,3,3,HP,NA
D34,IO_L2P_T0_22,0,22,3,3,HP,NA
C34,IO_L2N_T0_22,0,22,3,3,HP,NA
D35,IO_L3P_T0_DQS_22,0,22,3,3,HP,NA
D36,IO_L3N_T0_DQS_22,0,22,3,3,HP,NA
B34,IO_L4P_T0_22,0,22,3,3,HP,NA
A34,IO_L4N_T0_22,0,22,3,3,HP,NA
C36,IO_L5P_T0_22,0,22,3,3,HP,NA
B36,IO_L5N_T0_22,0,22,3,3,HP,NA
F35,IO_L6P_T0_22,0,22,3,3,HP,NA
E35,IO_L6N_T0_VREF_22,0,22,3,3,HP,NA
E36,IO_L7P_T1_22,1,22,3,3,HP,NA
E37,IO_L7N_T1_22,1,22,3,3,HP,NA
A37,IO_L8P_T1_22,1,22,3,3,HP,NA
A38,IO_L8N_T1_22,1,22,3,3,HP,NA
F38,IO_L9P_T1_DQS_22,1,22,3,3,HP,NA
F39,IO_L9N_T1_DQS_22,1,22,3,3,HP,NA
C37,IO_L10P_T1_22,1,22,3,3,HP,NA
B37,IO_L10N_T1_22,1,22,3,3,HP,NA
E38,IO_L11P_T1_SRCC_22,1,22,3,3,HP,NA
D38,IO_L11N_T1_SRCC_22,1,22,3,3,HP,NA
C38,IO_L12P_T1_MRCC_22,1,22,3,3,HP,NA
C39,IO_L12N_T1_MRCC_22,1,22,3,3,HP,NA
D41,IO_L13P_T2_MRCC_22,2,22,3,3,HP,NA
C41,IO_L13N_T2_MRCC_22,2,22,3,3,HP,NA
D39,IO_L14P_T2_SRCC_22,2,22,3,3,HP,NA
D40,IO_L14N_T2_SRCC_22,2,22,3,3,HP,NA
B41,IO_L15P_T2_DQS_22,2,22,3,3,HP,NA
A42,IO_L15N_T2_DQS_22,2,22,3,3,HP,NA
B39,IO_L16P_T2_22,2,22,3,3,HP,NA
B40,IO_L16N_T2_22,2,22,3,3,HP,NA
C42,IO_L17P_T2_22,2,22,3,3,HP,NA
B42,IO_L17N_T2_22,2,22,3,3,HP,NA
A39,IO_L18P_T2_22,2,22,3,3,HP,NA
A40,IO_L18N_T2_22,2,22,3,3,HP,NA
F40,IO_L19P_T3_22,3,22,3,3,HP,NA
E40,IO_L19N_T3_VREF_22,3,22,3,3,HP,NA
E41,IO_L20P_T3_22,3,22,3,3,HP,NA
E42,IO_L20N_T3_22,3,22,3,3,HP,NA
D43,IO_L21P_T3_DQS_22,3,22,3,3,HP,NA
D44,IO_L21N_T3_DQS_22,3,22,3,3,HP,NA
C43,IO_L22P_T3_22,3,22,3,3,HP,NA
C44,IO_L22N_T3_22,3,22,3,3,HP,NA
F43,IO_L23P_T3_22,3,22,3,3,HP,NA
F44,IO_L23N_T3_22,3,22,3,3,HP,NA
F42,IO_L24P_T3_22,3,22,3,3,HP,NA
E43,IO_L24N_T3_22,3,22,3,3,HP,NA
F37,IO_25_VRP_22,NA,22,3,3,HP,NA
AJ13,IO_0_VRN_31,NA,31,4,0,HP,NA
AM12,IO_L1P_T0_31,0,31,4,0,HP,NA
AM11,IO_L1N_T0_31,0,31,4,0,HP,NA
AJ11,IO_L2P_T0_31,0,31,4,0,HP,NA
AJ10,IO_L2N_T0_31,0,31,4,0,HP,NA
AL13,IO_L3P_T0_DQS_31,0,31,4,0,HP,NA
AL12,IO_L3N_T0_DQS_31,0,31,4,0,HP,NA
AK13,IO_L4P_T0_31,0,31,4,0,HP,NA
AK12,IO_L4N_T0_31,0,31,4,0,HP,NA
AL10,IO_L5P_T0_31,0,31,4,0,HP,NA
AM10,IO_L5N_T0_31,0,31,4,0,HP,NA
AK11,IO_L6P_T0_31,0,31,4,0,HP,NA
AK10,IO_L6N_T0_VREF_31,0,31,4,0,HP,NA
AP10,IO_L7P_T1_31,1,31,4,0,HP,NA
AR10,IO_L7N_T1_31,1,31,4,0,HP,NA
AR13,IO_L8P_T1_31,1,31,4,0,HP,NA
AT13,IO_L8N_T1_31,1,31,4,0,HP,NA
AN12,IO_L9P_T1_DQS_31,1,31,4,0,HP,NA
AN11,IO_L9N_T1_DQS_31,1,31,4,0,HP,NA
AN13,IO_L10P_T1_31,1,31,4,0,HP,NA
AP13,IO_L10N_T1_31,1,31,4,0,HP,NA
AP11,IO_L11P_T1_SRCC_31,1,31,4,0,HP,NA
AR11,IO_L11N_T1_SRCC_31,1,31,4,0,HP,NA
AR12,IO_L12P_T1_MRCC_31,1,31,4,0,HP,NA
AT12,IO_L12N_T1_MRCC_31,1,31,4,0,HP,NA
AU12,IO_L13P_T2_MRCC_31,2,31,4,0,HP,NA
AU11,IO_L13N_T2_MRCC_31,2,31,4,0,HP,NA
AV12,IO_L14P_T2_SRCC_31,2,31,4,0,HP,NA
AV11,IO_L14N_T2_SRCC_31,2,31,4,0,HP,NA
AT10,IO_L15P_T2_DQS_31,2,31,4,0,HP,NA
AU10,IO_L15N_T2_DQS_31,2,31,4,0,HP,NA
AW11,IO_L16P_T2_31,2,31,4,0,HP,NA
AY11,IO_L16N_T2_31,2,31,4,0,HP,NA
AW10,IO_L17P_T2_31,2,31,4,0,HP,NA
AY10,IO_L17N_T2_31,2,31,4,0,HP,NA
AW13,IO_L18P_T2_31,2,31,4,0,HP,NA
AY13,IO_L18N_T2_31,2,31,4,0,HP,NA
BA10,IO_L19P_T3_31,3,31,4,0,HP,NA
BB10,IO_L19N_T3_VREF_31,3,31,4,0,HP,NA
BB11,IO_L20P_T3_31,3,31,4,0,HP,NA
BC11,IO_L20N_T3_31,3,31,4,0,HP,NA
AY12,IO_L21P_T3_DQS_31,3,31,4,0,HP,NA
BA12,IO_L21N_T3_DQS_31,3,31,4,0,HP,NA
BD11,IO_L22P_T3_31,3,31,4,0,HP,NA
BD10,IO_L22N_T3_31,3,31,4,0,HP,NA
BB12,IO_L23P_T3_31,3,31,4,0,HP,NA
BC12,IO_L23N_T3_31,3,31,4,0,HP,NA
BC13,IO_L24P_T3_31,3,31,4,0,HP,NA
BD13,IO_L24N_T3_31,3,31,4,0,HP,NA
AV13,IO_25_VRP_31,NA,31,4,0,HP,NA
AV17,IO_0_VRN_32,NA,32,4,0,HP,NA
BB17,IO_L1P_T0_32,0,32,4,0,HP,NA
BB16,IO_L1N_T0_32,0,32,4,0,HP,NA
BC14,IO_L2P_T0_32,0,32,4,0,HP,NA
BD14,IO_L2N_T0_32,0,32,4,0,HP,NA
BC17,IO_L3P_T0_DQS_32,0,32,4,0,HP,NA
BC16,IO_L3N_T0_DQS_32,0,32,4,0,HP,NA
BB15,IO_L4P_T0_32,0,32,4,0,HP,NA
BB14,IO_L4N_T0_32,0,32,4,0,HP,NA
BD16,IO_L5P_T0_32,0,32,4,0,HP,NA
BD15,IO_L5N_T0_32,0,32,4,0,HP,NA
BA14,IO_L6P_T0_32,0,32,4,0,HP,NA
BA13,IO_L6N_T0_VREF_32,0,32,4,0,HP,NA
AY17,IO_L7P_T1_32,1,32,4,0,HP,NA
BA17,IO_L7N_T1_32,1,32,4,0,HP,NA
AV14,IO_L8P_T1_32,1,32,4,0,HP,NA
AW14,IO_L8N_T1_32,1,32,4,0,HP,NA
AY15,IO_L9P_T1_DQS_32,1,32,4,0,HP,NA
BA15,IO_L9N_T1_DQS_32,1,32,4,0,HP,NA
AT14,IO_L10P_T1_32,1,32,4,0,HP,NA
AU14,IO_L10N_T1_32,1,32,4,0,HP,NA
AV16,IO_L11P_T1_SRCC_32,1,32,4,0,HP,NA
AW15,IO_L11N_T1_SRCC_32,1,32,4,0,HP,NA
AW16,IO_L12P_T1_MRCC_32,1,32,4,0,HP,NA
AY16,IO_L12N_T1_MRCC_32,1,32,4,0,HP,NA
AT15,IO_L13P_T2_MRCC_32,2,32,4,0,HP,NA
AU15,IO_L13N_T2_MRCC_32,2,32,4,0,HP,NA
AU17,IO_L14P_T2_SRCC_32,2,32,4,0,HP,NA
AU16,IO_L14N_T2_SRCC_32,2,32,4,0,HP,NA
AP16,IO_L15P_T2_DQS_32,2,32,4,0,HP,NA
AP15,IO_L15N_T2_DQS_32,2,32,4,0,HP,NA
AR17,IO_L16P_T2_32,2,32,4,0,HP,NA
AT17,IO_L16N_T2_32,2,32,4,0,HP,NA
AN17,IO_L17P_T2_32,2,32,4,0,HP,NA
AN16,IO_L17N_T2_32,2,32,4,0,HP,NA
AR16,IO_L18P_T2_32,2,32,4,0,HP,NA
AR15,IO_L18N_T2_32,2,32,4,0,HP,NA
AM17,IO_L19P_T3_32,3,32,4,0,HP,NA
AM16,IO_L19N_T3_VREF_32,3,32,4,0,HP,NA
AN14,IO_L20P_T3_32,3,32,4,0,HP,NA
AP14,IO_L20N_T3_32,3,32,4,0,HP,NA
AK16,IO_L21P_T3_DQS_32,3,32,4,0,HP,NA
AK15,IO_L21N_T3_DQS_32,3,32,4,0,HP,NA
AM15,IO_L22P_T3_32,3,32,4,0,HP,NA
AM14,IO_L22N_T3_32,3,32,4,0,HP,NA
AJ16,IO_L23P_T3_32,3,32,4,0,HP,NA
AJ15,IO_L23N_T3_32,3,32,4,0,HP,NA
AL15,IO_L24P_T3_32,3,32,4,0,HP,NA
AL14,IO_L24N_T3_32,3,32,4,0,HP,NA
AJ14,IO_25_VRP_32,NA,32,4,0,HP,NA
AV21,IO_0_VRN_33,NA,33,4,0,HP,NA
BB21,IO_L1P_T0_33,0,33,4,0,HP,NA
BC21,IO_L1N_T0_33,0,33,4,0,HP,NA
BA20,IO_L2P_T0_33,0,33,4,0,HP,NA
BB20,IO_L2N_T0_33,0,33,4,0,HP,NA
BD21,IO_L3P_T0_DQS_33,0,33,4,0,HP,NA
BD20,IO_L3N_T0_DQS_33,0,33,4,0,HP,NA
BC18,IO_L4P_T0_33,0,33,4,0,HP,NA
BD18,IO_L4N_T0_33,0,33,4,0,HP,NA
BC19,IO_L5P_T0_33,0,33,4,0,HP,NA
BD19,IO_L5N_T0_33,0,33,4,0,HP,NA
BA19,IO_L6P_T0_33,0,33,4,0,HP,NA
BB19,IO_L6N_T0_VREF_33,0,33,4,0,HP,NA
AW21,IO_L7P_T1_33,1,33,4,0,HP,NA
AY21,IO_L7N_T1_33,1,33,4,0,HP,NA
AY18,IO_L8P_T1_33,1,33,4,0,HP,NA
BA18,IO_L8N_T1_33,1,33,4,0,HP,NA
AW20,IO_L9P_T1_DQS_33,1,33,4,0,HP,NA
AY20,IO_L9N_T1_DQS_33,1,33,4,0,HP,NA
AW19,IO_L10P_T1_33,1,33,4,0,HP,NA
AW18,IO_L10N_T1_33,1,33,4,0,HP,NA
AT19,IO_L11P_T1_SRCC_33,1,33,4,0,HP,NA
AU19,IO_L11N_T1_SRCC_33,1,33,4,0,HP,NA
AV19,IO_L12P_T1_MRCC_33,1,33,4,0,HP,NA
AV18,IO_L12N_T1_MRCC_33,1,33,4,0,HP,NA
AR20,IO_L13P_T2_MRCC_33,2,33,4,0,HP,NA
AT20,IO_L13N_T2_MRCC_33,2,33,4,0,HP,NA
AU21,IO_L14P_T2_SRCC_33,2,33,4,0,HP,NA
AU20,IO_L14N_T2_SRCC_33,2,33,4,0,HP,NA
AP21,IO_L15P_T2_DQS_33,2,33,4,0,HP,NA
AR21,IO_L15N_T2_DQS_33,2,33,4,0,HP,NA
AN18,IO_L16P_T2_33,2,33,4,0,HP,NA
AP18,IO_L16N_T2_33,2,33,4,0,HP,NA
AP20,IO_L17P_T2_33,2,33,4,0,HP,NA
AP19,IO_L17N_T2_33,2,33,4,0,HP,NA
AR18,IO_L18P_T2_33,2,33,4,0,HP,NA
AT18,IO_L18N_T2_33,2,33,4,0,HP,NA
AK18,IO_L19P_T3_33,3,33,4,0,HP,NA
AL18,IO_L19N_T3_VREF_33,3,33,4,0,HP,NA
AM20,IO_L20P_T3_33,3,33,4,0,HP,NA
AN19,IO_L20N_T3_33,3,33,4,0,HP,NA
AK17,IO_L21P_T3_DQS_33,3,33,4,0,HP,NA
AL17,IO_L21N_T3_DQS_33,3,33,4,0,HP,NA
AK20,IO_L22P_T3_33,3,33,4,0,HP,NA
AL20,IO_L22N_T3_33,3,33,4,0,HP,NA
AJ20,IO_L23P_T3_33,3,33,4,0,HP,NA
AJ19,IO_L23N_T3_33,3,33,4,0,HP,NA
AL19,IO_L24P_T3_33,3,33,4,0,HP,NA
AM19,IO_L24N_T3_33,3,33,4,0,HP,NA
AJ18,IO_25_VRP_33,NA,33,4,0,HP,NA
AW25,IO_0_VRN_34,NA,34,5,1,HP,NA
BB24,IO_L1P_T0_34,0,34,5,1,HP,NA
BC24,IO_L1N_T0_34,0,34,5,1,HP,NA
BA24,IO_L2P_T0_34,0,34,5,1,HP,NA
BB25,IO_L2N_T0_34,0,34,5,1,HP,NA
BD24,IO_L3P_T0_DQS_34,0,34,5,1,HP,NA
BD25,IO_L3N_T0_DQS_34,0,34,5,1,HP,NA
BB22,IO_L4P_T0_34,0,34,5,1,HP,NA
BC22,IO_L4N_T0_34,0,34,5,1,HP,NA
BC23,IO_L5P_T0_34,0,34,5,1,HP,NA
BD23,IO_L5N_T0_34,0,34,5,1,HP,NA
BA22,IO_L6P_T0_34,0,34,5,1,HP,NA
BA23,IO_L6N_T0_VREF_34,0,34,5,1,HP,NA
AV23,IO_L7P_T1_34,1,34,5,1,HP,NA
AW23,IO_L7N_T1_34,1,34,5,1,HP,NA
AY25,IO_L8P_T1_34,1,34,5,1,HP,NA
BA25,IO_L8N_T1_34,1,34,5,1,HP,NA
AU22,IO_L9P_T1_DQS_34,1,34,5,1,HP,NA
AV22,IO_L9N_T1_DQS_34,1,34,5,1,HP,NA
AY22,IO_L10P_T1_34,1,34,5,1,HP,NA
AY23,IO_L10N_T1_34,1,34,5,1,HP,NA
AU24,IO_L11P_T1_SRCC_34,1,34,5,1,HP,NA
AU25,IO_L11N_T1_SRCC_34,1,34,5,1,HP,NA
AV24,IO_L12P_T1_MRCC_34,1,34,5,1,HP,NA
AW24,IO_L12N_T1_MRCC_34,1,34,5,1,HP,NA
AT23,IO_L13P_T2_MRCC_34,2,34,5,1,HP,NA
AT24,IO_L13N_T2_MRCC_34,2,34,5,1,HP,NA
AP23,IO_L14P_T2_SRCC_34,2,34,5,1,HP,NA
AR23,IO_L14N_T2_SRCC_34,2,34,5,1,HP,NA
AR22,IO_L15P_T2_DQS_34,2,34,5,1,HP,NA
AT22,IO_L15N_T2_DQS_34,2,34,5,1,HP,NA
AR25,IO_L16P_T2_34,2,34,5,1,HP,NA
AT25,IO_L16N_T2_34,2,34,5,1,HP,NA
AN24,IO_L17P_T2_34,2,34,5,1,HP,NA
AP24,IO_L17N_T2_34,2,34,5,1,HP,NA
AN22,IO_L18P_T2_34,2,34,5,1,HP,NA
AN23,IO_L18N_T2_34,2,34,5,1,HP,NA
AL24,IO_L19P_T3_34,3,34,5,1,HP,NA
AM24,IO_L19N_T3_VREF_34,3,34,5,1,HP,NA
AK21,IO_L20P_T3_34,3,34,5,1,HP,NA
AK22,IO_L20N_T3_34,3,34,5,1,HP,NA
AM21,IO_L21P_T3_DQS_34,3,34,5,1,HP,NA
AN21,IO_L21N_T3_DQS_34,3,34,5,1,HP,NA
AK23,IO_L22P_T3_34,3,34,5,1,HP,NA
AL23,IO_L22N_T3_34,3,34,5,1,HP,NA
AL22,IO_L23P_T3_34,3,34,5,1,HP,NA
AM22,IO_L23N_T3_34,3,34,5,1,HP,NA
AJ23,IO_L24P_T3_34,3,34,5,1,HP,NA
AJ24,IO_L24N_T3_34,3,34,5,1,HP,NA
AJ21,IO_25_VRP_34,NA,34,5,1,HP,NA
AV29,IO_0_VRN_35,NA,35,5,1,HP,NA
BC26,IO_L1P_T0_AD4P_35,0,35,5,1,HP,NA
BD26,IO_L1N_T0_AD4N_35,0,35,5,1,HP,NA
BB29,IO_L2P_T0_AD12P_35,0,35,5,1,HP,NA
BC29,IO_L2N_T0_AD12N_35,0,35,5,1,HP,NA
BB26,IO_L3P_T0_DQS_AD5P_35,0,35,5,1,HP,NA
BB27,IO_L3N_T0_DQS_AD5N_35,0,35,5,1,HP,NA
BD28,IO_L4P_T0_35,0,35,5,1,HP,NA
BD29,IO_L4N_T0_35,0,35,5,1,HP,NA
BA27,IO_L5P_T0_AD13P_35,0,35,5,1,HP,NA
BA28,IO_L5N_T0_AD13N_35,0,35,5,1,HP,NA
BC27,IO_L6P_T0_35,0,35,5,1,HP,NA
BC28,IO_L6N_T0_VREF_35,0,35,5,1,HP,NA
AY28,IO_L7P_T1_AD6P_35,1,35,5,1,HP,NA
BA29,IO_L7N_T1_AD6N_35,1,35,5,1,HP,NA
AY26,IO_L8P_T1_AD14P_35,1,35,5,1,HP,NA
AY27,IO_L8N_T1_AD14N_35,1,35,5,1,HP,NA
AW28,IO_L9P_T1_DQS_AD7P_35,1,35,5,1,HP,NA
AW29,IO_L9N_T1_DQS_AD7N_35,1,35,5,1,HP,NA
AV26,IO_L10P_T1_AD15P_35,1,35,5,1,HP,NA
AW26,IO_L10N_T1_AD15N_35,1,35,5,1,HP,NA
AV27,IO_L11P_T1_SRCC_35,1,35,5,1,HP,NA
AV28,IO_L11N_T1_SRCC_35,1,35,5,1,HP,NA
AU26,IO_L12P_T1_MRCC_35,1,35,5,1,HP,NA
AU27,IO_L12N_T1_MRCC_35,1,35,5,1,HP,NA
AR26,IO_L13P_T2_MRCC_35,2,35,5,1,HP,NA
AR27,IO_L13N_T2_MRCC_35,2,35,5,1,HP,NA
AT27,IO_L14P_T2_SRCC_35,2,35,5,1,HP,NA
AT28,IO_L14N_T2_SRCC_35,2,35,5,1,HP,NA
AP28,IO_L15P_T2_DQS_35,2,35,5,1,HP,NA
AR28,IO_L15N_T2_DQS_35,2,35,5,1,HP,NA
AT29,IO_L16P_T2_35,2,35,5,1,HP,NA
AU29,IO_L16N_T2_35,2,35,5,1,HP,NA
AP25,IO_L17P_T2_35,2,35,5,1,HP,NA
AP26,IO_L17N_T2_35,2,35,5,1,HP,NA
AN27,IO_L18P_T2_35,2,35,5,1,HP,NA
AN28,IO_L18N_T2_35,2,35,5,1,HP,NA
AM26,IO_L19P_T3_35,3,35,5,1,HP,NA
AN26,IO_L19N_T3_VREF_35,3,35,5,1,HP,NA
AK27,IO_L20P_T3_35,3,35,5,1,HP,NA
AL28,IO_L20N_T3_35,3,35,5,1,HP,NA
AL25,IO_L21P_T3_DQS_35,3,35,5,1,HP,NA
